title,publish_date,length,views,url
Sam Smith - Writings on the Wall - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-03-09,256,686,https://www.youtube.com/watch?v=JxM4teLW_Wk
Imagine Dragons - Zero - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-03-13,225,705,https://www.youtube.com/watch?v=5DG1d4aQbKk
Dean Lewis - Be Alright - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-03-13,197,863,https://www.youtube.com/watch?v=ByzY0F5c_bk
The Beatles - Let it Be - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-03-16,248,3946,https://www.youtube.com/watch?v=CsGJwSX61pI
Panic! at the Disco - Vegas Lights - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-03-16,182,1678,https://www.youtube.com/watch?v=QQJMt-xaC4A
Foster The People - Pumped up Kicks - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-03-21,273,2044,https://www.youtube.com/watch?v=ARAlEwV6ESw
5 Seconds of Summer - Girls Talk Boys - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-03-21,218,156,https://www.youtube.com/watch?v=NxnIK63pNVk
Martin Garrix - Animals - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-03-26,154,1201,https://www.youtube.com/watch?v=m52ZNoukNnw
Evanescence - Good Enough - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-03-26,330,1560,https://www.youtube.com/watch?v=xHo8Jq4Hki4
Гордость Украины! (Лучшие диалоги стрима),2019-02-07,980,186326,https://www.youtube.com/watch?v=dcHU5BApX80
Как отомстить шумным соседям. Соседи всю ночь Гудели. Мгновенная карма соседям,2019-03-15,639,2173081,https://www.youtube.com/watch?v=GYs1iyJ-cvk
Panic! at the Disco - Dying In LA - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-03-30,229,611,https://www.youtube.com/watch?v=d-fnJPdDZs4
5 Seconds of Summer - Youngblood - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-03-30,197,580,https://www.youtube.com/watch?v=f9pFeEqWvYU
Friends Theme - I'll Be There For You - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-04-03,99,827,https://www.youtube.com/watch?v=vRLWgFbUql4
Dean Lewis - Waves - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-04-06,242,731,https://www.youtube.com/watch?v=pPOM23gW-cY
Kygo - Firestone - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-04-06,185,1123,https://www.youtube.com/watch?v=QWsZvKBipXU
The Chordettes - Mr. Sandman - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-04-19,134,3157,https://www.youtube.com/watch?v=vwcyKfOIHyo
Panic! at the Disco - The Ballad of Mona Lisa - [Piano Tutorial] (Download MIDI + PDF Scores),2019-04-19,232,815,https://www.youtube.com/watch?v=jM8clIdcoJM
My Chemical Romance - Summertime - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-04-26,233,4706,https://www.youtube.com/watch?v=nVcvFxdlk78
Edith Piaf - La Foule (subtitulos en francés y en español) [Piano Tutorial] (Download MIDI + Scores),2019-05-05,105,33171,https://www.youtube.com/watch?v=YrkN8Vn-Tds
How to Train Your Dragon - Flying Theme - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-05-07,114,1512,https://www.youtube.com/watch?v=5uZRdyHm0qE
Ariana Grande - God is a Woman - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-05-10,126,652,https://www.youtube.com/watch?v=2bZfK6To2x8
Billie Eilish - Bad Guy - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-05-12,178,7416,https://www.youtube.com/watch?v=YCJbxScF4zw
BLACKPINK - Forever Young - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-05-13,119,813,https://www.youtube.com/watch?v=b0SSIgHJvF8
Lauren Daigle - You Say - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-05-14,179,1127,https://www.youtube.com/watch?v=gUuZIBKlbPU
Chopin - Waltz in A Minor No.19 - EASY - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-05-16,65,2400,https://www.youtube.com/watch?v=2Ha-ANIBtaY
Lady Gaga - Dope - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-05-17,223,761,https://www.youtube.com/watch?v=NJ96vHhkY0U
Louis Tomlinson - Miss you - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-05-18,116,678,https://www.youtube.com/watch?v=NFIY7IMAWj4
Ariana Grande - Only 1 - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-05-20,206,5095,https://www.youtube.com/watch?v=x3-lDHzOrq8
Mabel - Don't Call Me Up - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-05-21,183,550,https://www.youtube.com/watch?v=0EK0P1Dsn9s
AJR - 100 Bad Days - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-05-23,217,2381,https://www.youtube.com/watch?v=2ZgSopk34m0
PewDiePie - Congratulations - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-05-25,250,876,https://www.youtube.com/watch?v=K2OC6zAI0LA
Lewis Capaldi - Someone You Loved - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-05-26,174,3880,https://www.youtube.com/watch?v=XftPYAALwDk
Spiderman - Main Theme - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-05-28,197,5008,https://www.youtube.com/watch?v=4BkjkJblUNI
Kingdom Hearts - Dearly Beloved - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-05-29,111,1137,https://www.youtube.com/watch?v=dbXXVVQbQlQ
Jonas Brothers - Sucker - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-05-30,186,614,https://www.youtube.com/watch?v=K6TAD5tiyxo
Avengers - Infinity War - Trailer Theme - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-05-31,145,2028,https://www.youtube.com/watch?v=PhQM6RB7dtM
Brahms - Hungarian Dance No.5 - 4 hands - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-06-01,132,6149,https://www.youtube.com/watch?v=P2XFHNQHsis
Bebe Rexha - Last Hurrah - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-06-02,145,390,https://www.youtube.com/watch?v=zigF9vKLkF0
Ariana Grande - Side To Side - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-06-07,228,779,https://www.youtube.com/watch?v=CKmGQTdMpoE
BLACKPINK - Stay - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-06-08,231,1534,https://www.youtube.com/watch?v=HQrUreCX74E
Billie Eilish - Wish You Were Gay - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-06-11,131,935,https://www.youtube.com/watch?v=QdSauZ7T3SI
Shostakovich - Waltz No.2 - EASY - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-06-13,152,5850,https://www.youtube.com/watch?v=1hmz8RVGFuE
Lady Gaga - Paparazzi - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-06-17,243,2246,https://www.youtube.com/watch?v=qOtZXTTNIYI
Mary Poppins Returns Theme - A Conversation - [Piano Tutorial] (Download MIDI + PDF Scores),2019-06-22,129,649,https://www.youtube.com/watch?v=zWDeYlbrk_k
"Lady Gaga, Bradley Cooper - Shallow (A Star Is Born) - [Piano Tutorial] (Download MIDI + PDF Scores)",2019-06-24,232,2531,https://www.youtube.com/watch?v=BVcY8jpezYI
Christina Aguilera - Say Something - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-07-04,222,1072,https://www.youtube.com/watch?v=K-FpKsJ0Lwg
Patrick Swayze - She's like the wind - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-07-06,158,9567,https://www.youtube.com/watch?v=gdPGkUcb5Xk
Joe Hisaishi - Summer - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-07-12,161,5724,https://www.youtube.com/watch?v=Mh68Xn8bPq0
Twenty One Pilots - Ride - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-07-13,99,1610,https://www.youtube.com/watch?v=I3SghWM1Hec
Céline Dion - My Heart Will Go On - Titanic Theme - EASY [Piano Tutorial] (Download MIDI + Scores),2019-07-16,233,4278,https://www.youtube.com/watch?v=K2DHLt0bTOs
a-ha - Take On Me - EASY - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-07-19,230,3854,https://www.youtube.com/watch?v=uLtZJYogKJA
Forest Gump - Main Theme - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-07-24,141,1370,https://www.youtube.com/watch?v=JP9pKBACKP4
Adele - Someone Like You - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-07-28,291,2498,https://www.youtube.com/watch?v=97Ull9tzQ6o
The Office - Theme - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-08-06,39,4306,https://www.youtube.com/watch?v=pIT3rPVfYGo
Adele - Skyfall - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-08-10,220,2317,https://www.youtube.com/watch?v=dV0rgQNTfrw
Alex & Sierra - Little Do You Know - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-09-04,159,1698,https://www.youtube.com/watch?v=v7sbeCWdbT4
Greatest Showman Theme - Never Enough - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-09-07,218,2213,https://www.youtube.com/watch?v=N23HHa0LJ5U
Guns N' Roses - Don't Cry - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-09-12,252,11576,https://www.youtube.com/watch?v=90xze6qLGWw
Alan Walker - Darkside - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-09-14,223,4756,https://www.youtube.com/watch?v=p78AXFBsQ2w
James Blunt - You Are Beautiful - EASY - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-09-14,43,1493,https://www.youtube.com/watch?v=2hM1mTy49Jk
Dj-Nate - The Beginning of Time - EASY - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-09-17,52,2220,https://www.youtube.com/watch?v=tee8qJJY1bI
Stranger Things - Theme - EASY - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-09-19,75,3074,https://www.youtube.com/watch?v=QcVxbtsNrvQ
Mozart - Minuet in F Major K2 - EASY - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-09-26,54,11612,https://www.youtube.com/watch?v=1LhCKwmS5u0
Alan Walker - On My Way - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-09-28,199,4927,https://www.youtube.com/watch?v=uBKrcHn9TZQ
Mozart - Sonata In C Major - K545 - EASY - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-09-28,62,3681,https://www.youtube.com/watch?v=kFNyF4X5eis
NF - Let You Down - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-10-03,176,2139,https://www.youtube.com/watch?v=sMelO1LWcPw
Guns N' Roses - Sweet Child O' Mine - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-10-06,236,2953,https://www.youtube.com/watch?v=iJKW74Ole4c
Kodaline - Brother - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-10-12,217,1105,https://www.youtube.com/watch?v=RSH_pRxKFow
"Mozart - Sonata No. 12, K332 - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores)",2019-10-18,204,2195,https://www.youtube.com/watch?v=gQR5PRgJRfk
Alan Walker - The Spectre - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-10-21,191,3658,https://www.youtube.com/watch?v=42p0Hwvo0vo
"Shawn Mendes, Camila Cabello - Senorita - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores)",2019-10-21,197,2469,https://www.youtube.com/watch?v=gqjRLQH5KOk
Lord Huron - The Night We Met - 13 Reasons Why - [Piano Tutorial] (Download MIDI + PDF Scores),2019-10-29,178,1172,https://www.youtube.com/watch?v=uFmCUTJu4Ac
Maroon 5 - Memories - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-11-10,186,13812,https://www.youtube.com/watch?v=TdacNfWymGQ
The Beatles (John Lennon) - Real Love - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-11-10,97,2212,https://www.youtube.com/watch?v=-0r7_tk3BiQ
Craig Armstrong - Love Actually - Soundtrack - [Piano Tutorial] (Download MIDI + PDF Scores),2019-11-15,91,679,https://www.youtube.com/watch?v=jV6ZjqJihvo
NLE Choppa - Camelot - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-11-15,104,2110,https://www.youtube.com/watch?v=jb-lH2ji68A
Maroon 5 - Misery - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-11-23,191,4760,https://www.youtube.com/watch?v=Rl3upljl2OQ
James Arthur - Empty Space - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2019-11-23,165,1051,https://www.youtube.com/watch?v=7irf05Mz7l4
Steven Universe - Love Like You - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-02-06,131,14102,https://www.youtube.com/watch?v=XXso8hhIcPg
BTS - Black Swan - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-02-07,203,1888,https://www.youtube.com/watch?v=dh3oNX8VmKY
The Witcher 3 - Lullaby of Woe - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-02-10,140,38372,https://www.youtube.com/watch?v=vKPuoEHntik
Steven Universe - Amalgam - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-02-10,89,895,https://www.youtube.com/watch?v=7pK2gd9edFQ
Ruel - Hard Sometimes - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-02-16,281,18526,https://www.youtube.com/watch?v=w2n-udgXe2g
Selena Gomez - Rare - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-02-25,215,569,https://www.youtube.com/watch?v=4fbEelz3nhw
Tones and I - Dance Monkey - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-03-03,215,6211,https://www.youtube.com/watch?v=usX22Dgr7TM
Billie Eilish - Six Feet Under - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-03-06,202,998,https://www.youtube.com/watch?v=FqbdwtCYdNY
Sting - Every Breath You Take - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-03-07,219,1896,https://www.youtube.com/watch?v=sUOvDAJEI4w
Steven Universe - Here Comes A Thought - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-03-18,168,1059,https://www.youtube.com/watch?v=JAWF4neI8vU
Dua Lipa - Don't Start Now - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-03-22,186,1661,https://www.youtube.com/watch?v=MC9sSMz9lrI
Alec Benjamin - Let Me Down Slowly - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-03-26,172,1450,https://www.youtube.com/watch?v=fvH1DhVYWP4
Demi Lovato - Cool For The Summer - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-03-28,208,862,https://www.youtube.com/watch?v=fvlyWMU77Lo
Billie Eilish - I Love You - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-03-28,299,2066,https://www.youtube.com/watch?v=t68saeFNJHo
Justin Bieber - Purpose - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-04-04,210,998,https://www.youtube.com/watch?v=uDNOj3lQSUY
Alec Benjamin - If I Killed Someone For You - [Piano Tutorial] (Download MIDI + PDF Scores),2020-04-12,186,2938,https://www.youtube.com/watch?v=bvGzLzX5OkQ
The Witcher 3 - Blood and Wine - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-04-16,245,2231,https://www.youtube.com/watch?v=CBGDM3FqArc
Elvis Presley - Can't Help Falling in Love - EASY,2020-05-17,196,1538,https://www.youtube.com/watch?v=S_cq1WQaqPY
Enya - Watermark - EASY - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-05-17,129,3463,https://www.youtube.com/watch?v=_IM5rxJNJ98
The Weekend - Blinding Lights - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-05-23,190,3757,https://www.youtube.com/watch?v=CqOgVBuYrAg
Eurythmics - Sweet Dreams - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-05-30,78,2013,https://www.youtube.com/watch?v=dQBi3IHKUzU
The Weeknd - Call Out My Name - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-06-06,216,1232,https://www.youtube.com/watch?v=Erm2ZKeFOZQ
Lewis Capaldi - Forever - EASY - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-06-06,77,1904,https://www.youtube.com/watch?v=gJC_N45WfhI
Coffin Dance - Piano Theme - EASY - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-07-10,42,4677,https://www.youtube.com/watch?v=oxNiUGAooOw
Labrinth - Jealous - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-07-10,276,965,https://www.youtube.com/watch?v=vDTMnwzgy7U
Linkin Park - One More Light - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-07-11,255,1580,https://www.youtube.com/watch?v=kbi2GCJRgeA
Piazzolla - Oblivion - Piano Version - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-07-12,176,2067,https://www.youtube.com/watch?v=8SS99pAHkdU
Ennio Morricone - Once Upon a Time in America - [Piano Tutorial] (Download MIDI + PDF Scores),2020-07-17,96,10269,https://www.youtube.com/watch?v=e7cHGJrhpAY
Ennio Morricone - La Horde Sauvage - The Wild Horde My Name Is Nobody Theme - (Piano MIDI + PDF),2020-07-30,158,6886,https://www.youtube.com/watch?v=JgwImKwjlP4
Deep Purple - Smoke On The Water - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-08-01,253,1445,https://www.youtube.com/watch?v=AIF6NDnpzoI
Richard Marx - Right Here Waiting - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-08-01,249,1378,https://www.youtube.com/watch?v=VZ7YYXUFbWo
Melanie Martinez - The Principal - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-08-31,206,740,https://www.youtube.com/watch?v=M_PlHV1RL-U
Tyler Joseph - Drown - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-09-02,215,866,https://www.youtube.com/watch?v=Per6fxmrmSM
Peppa Pig - Theme - EASY - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-09-05,29,3730,https://www.youtube.com/watch?v=gHMe3K0ngTw
Doris Day - Que Sera Sera - EASY - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-09-05,81,1107,https://www.youtube.com/watch?v=1osLdmJBLpc
Yiruma - Love Me - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-09-12,243,2308,https://www.youtube.com/watch?v=ej5n24yde68
Melanie Martinez - Haunted - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-10-03,198,1311,https://www.youtube.com/watch?v=yOPgMNpnsZA
Scorpions - Still Loving You - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-10-03,291,1529,https://www.youtube.com/watch?v=0aOc8ainhXI
Tyler Joseph - Hear Me Now - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-10-14,210,548,https://www.youtube.com/watch?v=aco7mnmzhuQ
Coffin Dance - Piano Theme - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-10-21,120,3148,https://www.youtube.com/watch?v=ylCk4xNI3Rs
Minecraft - Sweden Calm Theme - Piano Theme - [Piano Tutorial] (Download MIDI + PDF Scores),2020-10-29,124,5569,https://www.youtube.com/watch?v=e31Vvd-9mvA
Evanescence - Wasted On You - Piano Tutorial - [Piano Tutorial] (Download MIDI + PDF Scores),2020-10-31,286,873,https://www.youtube.com/watch?v=hnlYl0J_goM
BTS - Lost - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-11-21,112,557,https://www.youtube.com/watch?v=qq6sQ3rZQJY
Imagine Dragons - Natural - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2020-11-28,194,1395,https://www.youtube.com/watch?v=ABZ1yUtWqIE
Westworld - Main Theme - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2021-01-10,105,1118,https://www.youtube.com/watch?v=JHHPwzX9-vs
Money Heist - La Casa de Papel - Cecilia Krull - My Life Is Going On - [Piano Tutorial] MIDI + PDF,2021-01-23,217,1791,https://www.youtube.com/watch?v=f9V_Qj3dE0w
"Lady Gaga, Ariana Grande - Rain On Me - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores)",2021-01-30,193,751,https://www.youtube.com/watch?v=-89hbRN9YVg
Money Heist - La Casa De Papel - Bella Ciao - EASY - [Piano Tutorial]  (Download MIDI + PDF Scores),2021-02-06,43,2349,https://www.youtube.com/watch?v=4wt97dxB8kk
"The Weeknd, Doja Cat - In Your Eyes - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores)",2021-03-20,223,726,https://www.youtube.com/watch?v=kgOmLSs0OhA
BTS - Dynamite - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2021-03-21,201,1692,https://www.youtube.com/watch?v=KyYaCtLsAAk
Harry Styles - Watermelon Sugar - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2021-03-28,192,964,https://www.youtube.com/watch?v=g-xBaUmVvoo
Billie Eilish - Therefore I Am - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2021-04-04,181,961,https://www.youtube.com/watch?v=eUwTqXYnQ-k
Nirvana - Smells Like Teen Spirit - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2021-04-17,129,1505,https://www.youtube.com/watch?v=OSuoX3M1lzw
Nirvana - Lithium - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2021-05-28,261,843,https://www.youtube.com/watch?v=wi1F9l_PxWg
Harry Styles - Don't Let Me Go - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2021-07-03,230,760,https://www.youtube.com/watch?v=VDlgO5Njdrk
Roddy Ricch - The Box - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2021-08-24,204,647,https://www.youtube.com/watch?v=1jH_p2o8K1Q
Ed Sheeran - Bad Habits - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2021-08-28,233,983,https://www.youtube.com/watch?v=hmXA_HnonvU
"Chopin - Nocturne Op.72, No.1 in E Minor - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores)",2021-08-29,257,807,https://www.youtube.com/watch?v=VPZyQZ7jU4Y
Passacaglia – Handel/Halvorsen (Piano Solo),2019-11-25,166,4657573,https://www.youtube.com/watch?v=GAIZxaToV2A
Olivia Rodrigo - Deja Vu - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2021-09-09,237,615,https://www.youtube.com/watch?v=Fut25PiIvl4
Ludwig Van Beethoven - Sonata N.8 Op.13 - Pathétique Rondo [Piano Tutorial] (Download MIDI + Scores),2021-09-11,411,709,https://www.youtube.com/watch?v=-WAWump7t4Q
"Handel, Halvorsen - Passacaglia - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores)",2021-09-24,143,997,https://www.youtube.com/watch?v=tSUDv8ikqtI
"The Kid LAROI, Justin Bieber - STAY - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores)",2021-10-24,142,1229,https://www.youtube.com/watch?v=UilxqTzKspw
Stray Kids - Thunderous (소리꾼) - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2021-10-27,192,355,https://www.youtube.com/watch?v=qljU0V0gOE0
"Chopin - Nocturne Op.48, No.1 in C Minor - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores)",2021-11-01,315,700,https://www.youtube.com/watch?v=0JStZGs6CQ4
Olivia Rodrigo - All I Want - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2021-11-05,207,562,https://www.youtube.com/watch?v=Qzbnbu74WVA
BTS - Boy With Luv - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2021-11-11,233,479,https://www.youtube.com/watch?v=Hh_PPlIYleE
Tears for Fears - Mad World - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2021-11-13,204,767,https://www.youtube.com/watch?v=T1lhiUl2l_I
Marshmello x Jonas Brothers - Leave Before You Love Me - [Piano Tutorial] (Download MIDI + PDF),2021-12-24,158,345,https://www.youtube.com/watch?v=vlf-fvZO-OQ
Jungkook (BTS) - Still With You - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2022-01-01,239,614,https://www.youtube.com/watch?v=NghVVELQaH8
"Ludwig Van Beethoven - Sonatina in G major, Anh 5, Moderato - [Piano Tutorial] (Download MIDI + PDF)",2022-02-05,228,261,https://www.youtube.com/watch?v=G3A0mJhZCTw
Camila Cabello - Liar - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2022-02-06,221,276,https://www.youtube.com/watch?v=XrlMSNKb7Dw
"Ludwig Van Beethoven - Moonlight Sonata, Op.27 No.2, 3rd Mv - [Piano Tutorial] (Download MIDI + PDF)",2022-02-09,412,617,https://www.youtube.com/watch?v=Gfb7ksfOyFM
"Anne Marie, Doja Cat - To Be Young - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores)",2022-02-11,203,207,https://www.youtube.com/watch?v=GD8I02kqOzE
"Chopin - Nocturne Op.55, No.1 in F Minor - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores)",2022-02-12,293,465,https://www.youtube.com/watch?v=61LbE9AJXTw
BTS - Your Eyes Tell - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2022-03-05,241,239,https://www.youtube.com/watch?v=EM6BmUdqHAs
Ludwig Van Beethoven - Ode To Joy [Piano Tutorial] [Stand With Ukraine] (Download MIDI + PDF Scores),2022-03-27,176,541,https://www.youtube.com/watch?v=ttE8yF5wMPA
"Mozart - Requiem in D Minor, Dies Irae - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores)",2022-04-06,113,338,https://www.youtube.com/watch?v=wKnU-5PO_Mw
Greensleeves - Piano - EASY - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2022-04-08,54,212,https://www.youtube.com/watch?v=XPR-d4MPdAI
Nicholas Britell - I'm Cruella - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2022-04-09,208,188,https://www.youtube.com/watch?v=cTiWrbADD1o
"Mozart - Magic Flute, Queen of the Night Aria - Piano Solo - [Piano Tutorial] (MIDI + PDF Scores)",2022-04-10,62,355,https://www.youtube.com/watch?v=V3csxu_xYYM
The Weeknd - Save Your Tears - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2022-04-13,216,323,https://www.youtube.com/watch?v=Q90kmX5HMb4
Ed Sheeran - The Joker and The Queen - [Piano Tutorial] (Synthesia) (Download MIDI + PDF Scores),2022-04-16,189,170,https://www.youtube.com/watch?v=gAG97IWMxlk
